provincia_id,nombre_provincia,sexo,edad_quinquenal,nacionalidad,pais_nacimiento,cantidad
62,Río Negro,M,85 a 89,Argentina,Argentina,1585
62,Río Negro,M,85 a 89,Argentina,Otro Pais,124
62,Río Negro,M,85 a 89,Extranjera,Otro Pais,470
62,Río Negro,M,90 a 94,Argentina,Argentina,559
62,Río Negro,M,90 a 94,Argentina,Otro Pais,41
62,Río Negro,M,90 a 94,Extranjera,Otro Pais,169
62,Río Negro,M,95 a 99,Argentina,Argentina,120
62,Río Negro,M,95 a 99,Argentina,Otro Pais,9
62,Río Negro,M,95 a 99,Extranjera,Otro Pais,41
62,Río Negro,X,10 a 14,Argentina,Argentina,2
62,Río Negro,X,15 a 19,Argentina,Argentina,8
62,Río Negro,X,20 a 24,Argentina,Argentina,6
62,Río Negro,X,25 a 29,Argentina,Argentina,9
62,Río Negro,X,30 a 34,Argentina,Argentina,2
62,Río Negro,X,35 a 39,Argentina,Argentina,3
62,Río Negro,X,45 a 49,Argentina,Argentina,2
62,Río Negro,X,50 a 54,Argentina,Argentina,1
62,Río Negro,X,55 a 59,Argentina,Argentina,1
62,Río Negro,X,60 a 64,Argentina,Argentina,4
66,Salta,F,0 a 4,Argentina,Argentina,40345
66,Salta,F,0 a 4,Argentina,Otro Pais,54
66,Salta,F,0 a 4,Extranjera,Otro Pais,41
66,Salta,F,10 a 14,Argentina,Argentina,65300
66,Salta,F,10 a 14,Argentina,Otro Pais,107
66,Salta,F,10 a 14,Extranjera,Otro Pais,389
66,Salta,F,100 y +,Argentina,Argentina,145
66,Salta,F,100 y +,Argentina,Otro Pais,2
66,Salta,F,100 y +,Extranjera,Otro Pais,12
66,Salta,F,15 a 19,Argentina,Argentina,60342
66,Salta,F,15 a 19,Argentina,Otro Pais,141
66,Salta,F,15 a 19,Extranjera,Otro Pais,438
66,Salta,F,20 a 24,Argentina,Argentina,60766
66,Salta,F,20 a 24,Argentina,Otro Pais,100
66,Salta,F,20 a 24,Extranjera,Otro Pais,764
66,Salta,F,25 a 29,Argentina,Argentina,59879
66,Salta,F,25 a 29,Argentina,Otro Pais,71
66,Salta,F,25 a 29,Extranjera,Otro Pais,1072
66,Salta,F,30 a 34,Argentina,Argentina,57852
66,Salta,F,30 a 34,Argentina,Otro Pais,77
66,Salta,F,30 a 34,Extranjera,Otro Pais,1313
66,Salta,F,35 a 39,Argentina,Argentina,50352
66,Salta,F,35 a 39,Argentina,Otro Pais,87
66,Salta,F,35 a 39,Extranjera,Otro Pais,1603
66,Salta,F,40 a 44,Argentina,Argentina,47401
66,Salta,F,40 a 44,Argentina,Otro Pais,129
66,Salta,F,40 a 44,Extranjera,Otro Pais,1699
66,Salta,F,45 a 49,Argentina,Argentina,44530
66,Salta,F,45 a 49,Argentina,Otro Pais,110
66,Salta,F,45 a 49,Extranjera,Otro Pais,1809
66,Salta,F,5 a 9,Argentina,Argentina,59444
66,Salta,F,5 a 9,Argentina,Otro Pais,107
66,Salta,F,5 a 9,Extranjera,Otro Pais,217
66,Salta,F,50 a 54,Argentina,Argentina,36271
66,Salta,F,50 a 54,Argentina,Otro Pais,119
66,Salta,F,50 a 54,Extranjera,Otro Pais,1708
66,Salta,F,55 a 59,Argentina,Argentina,30040
66,Salta,F,55 a 59,Argentina,Otro Pais,172
66,Salta,F,55 a 59,Extranjera,Otro Pais,1570
66,Salta,F,60 a 64,Argentina,Argentina,26342
66,Salta,F,60 a 64,Argentina,Otro Pais,176
66,Salta,F,60 a 64,Extranjera,Otro Pais,1587
66,Salta,F,65 a 69,Argentina,Argentina,22754
66,Salta,F,65 a 69,Argentina,Otro Pais,204
66,Salta,F,65 a 69,Extranjera,Otro Pais,1304
66,Salta,F,70 a 74,Argentina,Argentina,18711
66,Salta,F,70 a 74,Argentina,Otro Pais,242
66,Salta,F,70 a 74,Extranjera,Otro Pais,1116
66,Salta,F,75 a 79,Argentina,Argentina,12938
66,Salta,F,75 a 79,Argentina,Otro Pais,248
66,Salta,F,75 a 79,Extranjera,Otro Pais,903
66,Salta,F,80 a 84,Argentina,Argentina,8385
66,Salta,F,80 a 84,Argentina,Otro Pais,148
66,Salta,F,80 a 84,Extranjera,Otro Pais,593
66,Salta,F,85 a 89,Argentina,Argentina,4645
66,Salta,F,85 a 89,Argentina,Otro Pais,82
66,Salta,F,85 a 89,Extranjera,Otro Pais,302
66,Salta,F,90 a 94,Argentina,Argentina,2006
66,Salta,F,90 a 94,Argentina,Otro Pais,43
66,Salta,F,90 a 94,Extranjera,Otro Pais,129
66,Salta,F,95 a 99,Argentina,Argentina,547
66,Salta,F,95 a 99,Argentina,Otro Pais,11
66,Salta,F,95 a 99,Extranjera,Otro Pais,52
66,Salta,M,0 a 4,Argentina,Argentina,41826
66,Salta,M,0 a 4,Argentina,Otro Pais,60
66,Salta,M,0 a 4,Extranjera,Otro Pais,57
66,Salta,M,10 a 14,Argentina,Argentina,66992
66,Salta,M,10 a 14,Argentina,Otro Pais,140
66,Salta,M,10 a 14,Extranjera,Otro Pais,412
66,Salta,M,100 y +,Argentina,Argentina,60
66,Salta,M,100 y +,Extranjera,Otro Pais,7
66,Salta,M,15 a 19,Argentina,Argentina,62494
66,Salta,M,15 a 19,Argentina,Otro Pais,153
66,Salta,M,15 a 19,Extranjera,Otro Pais,534
66,Salta,M,20 a 24,Argentina,Argentina,62495
66,Salta,M,20 a 24,Argentina,Otro Pais,110
66,Salta,M,20 a 24,Extranjera,Otro Pais,818
66,Salta,M,25 a 29,Argentina,Argentina,60718
66,Salta,M,25 a 29,Argentina,Otro Pais,71
66,Salta,M,25 a 29,Extranjera,Otro Pais,1010
66,Salta,M,30 a 34,Argentina,Argentina,57176
66,Salta,M,30 a 34,Argentina,Otro Pais,90
66,Salta,M,30 a 34,Extranjera,Otro Pais,1494
66,Salta,M,35 a 39,Argentina,Argentina,49855
66,Salta,M,35 a 39,Argentina,Otro Pais,76
66,Salta,M,35 a 39,Extranjera,Otro Pais,1567
66,Salta,M,40 a 44,Argentina,Argentina,46469
66,Salta,M,40 a 44,Argentina,Otro Pais,104
66,Salta,M,40 a 44,Extranjera,Otro Pais,1651
66,Salta,M,45 a 49,Argentina,Argentina,43605
66,Salta,M,45 a 49,Argentina,Otro Pais,116
66,Salta,M,45 a 49,Extranjera,Otro Pais,1553
66,Salta,M,5 a 9,Argentina,Argentina,60843
66,Salta,M,5 a 9,Argentina,Otro Pais,122
66,Salta,M,5 a 9,Extranjera,Otro Pais,253
66,Salta,M,50 a 54,Argentina,Argentina,35185
66,Salta,M,50 a 54,Argentina,Otro Pais,112
66,Salta,M,50 a 54,Extranjera,Otro Pais,1522
66,Salta,M,55 a 59,Argentina,Argentina,29185
66,Salta,M,55 a 59,Argentina,Otro Pais,130
66,Salta,M,55 a 59,Extranjera,Otro Pais,1328
66,Salta,M,60 a 64,Argentina,Argentina,25460
66,Salta,M,60 a 64,Argentina,Otro Pais,128
66,Salta,M,60 a 64,Extranjera,Otro Pais,1347
66,Salta,M,65 a 69,Argentina,Argentina,20952
66,Salta,M,65 a 69,Argentina,Otro Pais,155
66,Salta,M,65 a 69,Extranjera,Otro Pais,1062
66,Salta,M,70 a 74,Argentina,Argentina,16142
66,Salta,M,70 a 74,Argentina,Otro Pais,228
66,Salta,M,70 a 74,Extranjera,Otro Pais,991
66,Salta,M,75 a 79,Argentina,Argentina,9933
66,Salta,M,75 a 79,Argentina,Otro Pais,205
66,Salta,M,75 a 79,Extranjera,Otro Pais,868
66,Salta,M,80 a 84,Argentina,Argentina,5607
66,Salta,M,80 a 84,Argentina,Otro Pais,151
66,Salta,M,80 a 84,Extranjera,Otro Pais,530
66,Salta,M,85 a 89,Argentina,Argentina,2714
66,Salta,M,85 a 89,Argentina,Otro Pais,79
66,Salta,M,85 a 89,Extranjera,Otro Pais,284
66,Salta,M,90 a 94,Argentina,Argentina,963
66,Salta,M,90 a 94,Argentina,Otro Pais,21
66,Salta,M,90 a 94,Extranjera,Otro Pais,109
66,Salta,M,95 a 99,Argentina,Argentina,245
66,Salta,M,95 a 99,Argentina,Otro Pais,3
66,Salta,M,95 a 99,Extranjera,Otro Pais,33
66,Salta,X,10 a 14,Argentina,Argentina,1
66,Salta,X,15 a 19,Argentina,Argentina,1
66,Salta,X,20 a 24,Argentina,Argentina,7
66,Salta,X,25 a 29,Argentina,Argentina,4
66,Salta,X,30 a 34,Argentina,Argentina,4
66,Salta,X,35 a 39,Argentina,Argentina,9
66,Salta,X,40 a 44,Argentina,Argentina,5
66,Salta,X,45 a 49,Argentina,Argentina,5
66,Salta,X,50 a 54,Argentina,Argentina,1
70,San Juan,F,0 a 4,Argentina,Argentina,23295
70,San Juan,F,0 a 4,Argentina,Otro Pais,19
70,San Juan,F,0 a 4,Extranjera,Otro Pais,10
70,San Juan,F,10 a 14,Argentina,Argentina,35631
70,San Juan,F,10 a 14,Argentina,Otro Pais,49
70,San Juan,F,10 a 14,Extranjera,Otro Pais,108
70,San Juan,F,100 y +,Argentina,Argentina,54
70,San Juan,F,100 y +,Extranjera,Otro Pais,2
70,San Juan,F,15 a 19,Argentina,Argentina,34353
70,San Juan,F,15 a 19,Argentina,Otro Pais,100
70,San Juan,F,15 a 19,Extranjera,Otro Pais,97
70,San Juan,F,20 a 24,Argentina,Argentina,33053
70,San Juan,F,20 a 24,Argentina,Otro Pais,75
70,San Juan,F,20 a 24,Extranjera,Otro Pais,147
70,San Juan,F,25 a 29,Argentina,Argentina,31676
70,San Juan,F,25 a 29,Argentina,Otro Pais,36
70,San Juan,F,25 a 29,Extranjera,Otro Pais,211
70,San Juan,F,30 a 34,Argentina,Argentina,31224
70,San Juan,F,30 a 34,Argentina,Otro Pais,40
70,San Juan,F,30 a 34,Extranjera,Otro Pais,302
70,San Juan,F,35 a 39,Argentina,Argentina,27534
70,San Juan,F,35 a 39,Argentina,Otro Pais,36
70,San Juan,F,35 a 39,Extranjera,Otro Pais,277
70,San Juan,F,40 a 44,Argentina,Argentina,27093
70,San Juan,F,40 a 44,Argentina,Otro Pais,26
70,San Juan,F,40 a 44,Extranjera,Otro Pais,235
70,San Juan,F,45 a 49,Argentina,Argentina,26176
70,San Juan,F,45 a 49,Argentina,Otro Pais,20
70,San Juan,F,45 a 49,Extranjera,Otro Pais,200
70,San Juan,F,5 a 9,Argentina,Argentina,32701
70,San Juan,F,5 a 9,Argentina,Otro Pais,33
70,San Juan,F,5 a 9,Extranjera,Otro Pais,39
70,San Juan,F,50 a 54,Argentina,Argentina,22672
70,San Juan,F,50 a 54,Argentina,Otro Pais,31
70,San Juan,F,50 a 54,Extranjera,Otro Pais,224
70,San Juan,F,55 a 59,Argentina,Argentina,18434
70,San Juan,F,55 a 59,Argentina,Otro Pais,28
70,San Juan,F,55 a 59,Extranjera,Otro Pais,212
70,San Juan,F,60 a 64,Argentina,Argentina,16976
70,San Juan,F,60 a 64,Argentina,Otro Pais,25
70,San Juan,F,60 a 64,Extranjera,Otro Pais,186
70,San Juan,F,65 a 69,Argentina,Argentina,15488
70,San Juan,F,65 a 69,Argentina,Otro Pais,24
70,San Juan,F,65 a 69,Extranjera,Otro Pais,151
70,San Juan,F,70 a 74,Argentina,Argentina,13548
70,San Juan,F,70 a 74,Argentina,Otro Pais,31
70,San Juan,F,70 a 74,Extranjera,Otro Pais,147
70,San Juan,F,75 a 79,Argentina,Argentina,10210
70,San Juan,F,75 a 79,Argentina,Otro Pais,60
70,San Juan,F,75 a 79,Extranjera,Otro Pais,233
70,San Juan,F,80 a 84,Argentina,Argentina,6428
70,San Juan,F,80 a 84,Argentina,Otro Pais,41
70,San Juan,F,80 a 84,Extranjera,Otro Pais,167
70,San Juan,F,85 a 89,Argentina,Argentina,3306
70,San Juan,F,85 a 89,Argentina,Otro Pais,18
70,San Juan,F,85 a 89,Extranjera,Otro Pais,82
70,San Juan,F,90 a 94,Argentina,Argentina,1317
70,San Juan,F,90 a 94,Argentina,Otro Pais,13
70,San Juan,F,90 a 94,Extranjera,Otro Pais,44
70,San Juan,F,95 a 99,Argentina,Argentina,316
70,San Juan,F,95 a 99,Argentina,Otro Pais,1
70,San Juan,F,95 a 99,Extranjera,Otro Pais,18
70,San Juan,M,0 a 4,Argentina,Argentina,24164
70,San Juan,M,0 a 4,Argentina,Otro Pais,17
70,San Juan,M,0 a 4,Extranjera,Otro Pais,8
70,San Juan,M,10 a 14,Argentina,Argentina,36874
70,San Juan,M,10 a 14,Argentina,Otro Pais,59
70,San Juan,M,10 a 14,Extranjera,Otro Pais,117
70,San Juan,M,100 y +,Argentina,Argentina,31
70,San Juan,M,100 y +,Extranjera,Otro Pais,2
70,San Juan,M,15 a 19,Argentina,Argentina,35966
70,San Juan,M,15 a 19,Argentina,Otro Pais,91
70,San Juan,M,15 a 19,Extranjera,Otro Pais,151
70,San Juan,M,20 a 24,Argentina,Argentina,34322
70,San Juan,M,20 a 24,Argentina,Otro Pais,81
70,San Juan,M,20 a 24,Extranjera,Otro Pais,166
70,San Juan,M,25 a 29,Argentina,Argentina,32276
70,San Juan,M,25 a 29,Argentina,Otro Pais,26
70,San Juan,M,25 a 29,Extranjera,Otro Pais,234
70,San Juan,M,30 a 34,Argentina,Argentina,31391
70,San Juan,M,30 a 34,Argentina,Otro Pais,45
70,San Juan,M,30 a 34,Extranjera,Otro Pais,388
70,San Juan,M,35 a 39,Argentina,Argentina,27768
70,San Juan,M,35 a 39,Argentina,Otro Pais,31
70,San Juan,M,35 a 39,Extranjera,Otro Pais,392
70,San Juan,M,40 a 44,Argentina,Argentina,26489
70,San Juan,M,40 a 44,Argentina,Otro Pais,36
70,San Juan,M,40 a 44,Extranjera,Otro Pais,307
70,San Juan,M,45 a 49,Argentina,Argentina,25763
70,San Juan,M,45 a 49,Argentina,Otro Pais,34
70,San Juan,M,45 a 49,Extranjera,Otro Pais,278
70,San Juan,M,5 a 9,Argentina,Argentina,33907
70,San Juan,M,5 a 9,Argentina,Otro Pais,37
70,San Juan,M,5 a 9,Extranjera,Otro Pais,55
70,San Juan,M,50 a 54,Argentina,Argentina,21367
70,San Juan,M,50 a 54,Argentina,Otro Pais,31
70,San Juan,M,50 a 54,Extranjera,Otro Pais,259
70,San Juan,M,55 a 59,Argentina,Argentina,17071
70,San Juan,M,55 a 59,Argentina,Otro Pais,27
70,San Juan,M,55 a 59,Extranjera,Otro Pais,243
70,San Juan,M,60 a 64,Argentina,Argentina,15309
70,San Juan,M,60 a 64,Argentina,Otro Pais,26
70,San Juan,M,60 a 64,Extranjera,Otro Pais,195
70,San Juan,M,65 a 69,Argentina,Argentina,13075
70,San Juan,M,65 a 69,Argentina,Otro Pais,20
70,San Juan,M,65 a 69,Extranjera,Otro Pais,156
70,San Juan,M,70 a 74,Argentina,Argentina,10659
70,San Juan,M,70 a 74,Argentina,Otro Pais,32
70,San Juan,M,70 a 74,Extranjera,Otro Pais,168
70,San Juan,M,75 a 79,Argentina,Argentina,7398
70,San Juan,M,75 a 79,Argentina,Otro Pais,50
70,San Juan,M,75 a 79,Extranjera,Otro Pais,199
70,San Juan,M,80 a 84,Argentina,Argentina,3951
70,San Juan,M,80 a 84,Argentina,Otro Pais,41
70,San Juan,M,80 a 84,Extranjera,Otro Pais,124
70,San Juan,M,85 a 89,Argentina,Argentina,1689
70,San Juan,M,85 a 89,Argentina,Otro Pais,18
70,San Juan,M,85 a 89,Extranjera,Otro Pais,54
70,San Juan,M,90 a 94,Argentina,Argentina,567
70,San Juan,M,90 a 94,Argentina,Otro Pais,5
70,San Juan,M,90 a 94,Extranjera,Otro Pais,28
70,San Juan,M,95 a 99,Argentina,Argentina,105
70,San Juan,M,95 a 99,Argentina,Otro Pais,3
70,San Juan,M,95 a 99,Extranjera,Otro Pais,10
70,San Juan,X,20 a 24,Argentina,Argentina,2
70,San Juan,X,25 a 29,Argentina,Argentina,6
70,San Juan,X,30 a 34,Argentina,Argentina,2
70,San Juan,X,35 a 39,Argentina,Argentina,4
74,San Luis,F,0 a 4,Argentina,Argentina,12336
74,San Luis,F,0 a 4,Argentina,Otro Pais,1
74,San Luis,F,0 a 4,Extranjera,Otro Pais,12
74,San Luis,F,10 a 14,Argentina,Argentina,20534
74,San Luis,F,10 a 14,Argentina,Otro Pais,22
74,San Luis,F,10 a 14,Extranjera,Otro Pais,96
74,San Luis,F,100 y +,Argentina,Argentina,44
74,San Luis,F,100 y +,Extranjera,Otro Pais,2
74,San Luis,F,15 a 19,Argentina,Argentina,21401
74,San Luis,F,15 a 19,Argentina,Otro Pais,34
74,San Luis,F,15 a 19,Extranjera,Otro Pais,140
74,San Luis,F,20 a 24,Argentina,Argentina,21842
74,San Luis,F,20 a 24,Argentina,Otro Pais,21
74,San Luis,F,20 a 24,Extranjera,Otro Pais,192
74,San Luis,F,25 a 29,Argentina,Argentina,22020
74,San Luis,F,25 a 29,Argentina,Otro Pais,4
74,San Luis,F,25 a 29,Extranjera,Otro Pais,206
74,San Luis,F,30 a 34,Argentina,Argentina,21270
74,San Luis,F,30 a 34,Argentina,Otro Pais,28
74,San Luis,F,30 a 34,Extranjera,Otro Pais,249
74,San Luis,F,35 a 39,Argentina,Argentina,19153
74,San Luis,F,35 a 39,Argentina,Otro Pais,36
74,San Luis,F,35 a 39,Extranjera,Otro Pais,354
74,San Luis,F,40 a 44,Argentina,Argentina,19027
74,San Luis,F,40 a 44,Argentina,Otro Pais,35
74,San Luis,F,40 a 44,Extranjera,Otro Pais,390
74,San Luis,F,45 a 49,Argentina,Argentina,18689
74,San Luis,F,45 a 49,Argentina,Otro Pais,43
74,San Luis,F,45 a 49,Extranjera,Otro Pais,349
74,San Luis,F,5 a 9,Argentina,Argentina,18165
74,San Luis,F,5 a 9,Argentina,Otro Pais,18
74,San Luis,F,5 a 9,Extranjera,Otro Pais,43
74,San Luis,F,50 a 54,Argentina,Argentina,14996
74,San Luis,F,50 a 54,Argentina,Otro Pais,39
74,San Luis,F,50 a 54,Extranjera,Otro Pais,317
74,San Luis,F,55 a 59,Argentina,Argentina,12562
74,San Luis,F,55 a 59,Argentina,Otro Pais,33
74,San Luis,F,55 a 59,Extranjera,Otro Pais,336
74,San Luis,F,60 a 64,Argentina,Argentina,11669
74,San Luis,F,60 a 64,Argentina,Otro Pais,40
74,San Luis,F,60 a 64,Extranjera,Otro Pais,289
74,San Luis,F,65 a 69,Argentina,Argentina,10057
74,San Luis,F,65 a 69,Argentina,Otro Pais,39
74,San Luis,F,65 a 69,Extranjera,Otro Pais,231
74,San Luis,F,70 a 74,Argentina,Argentina,8443
74,San Luis,F,70 a 74,Argentina,Otro Pais,34
74,San Luis,F,70 a 74,Extranjera,Otro Pais,166
74,San Luis,F,75 a 79,Argentina,Argentina,6316
74,San Luis,F,75 a 79,Argentina,Otro Pais,35
74,San Luis,F,75 a 79,Extranjera,Otro Pais,166
74,San Luis,F,80 a 84,Argentina,Argentina,4098
74,San Luis,F,80 a 84,Argentina,Otro Pais,28
74,San Luis,F,80 a 84,Extranjera,Otro Pais,95
74,San Luis,F,85 a 89,Argentina,Argentina,2206
74,San Luis,F,85 a 89,Argentina,Otro Pais,7
74,San Luis,F,85 a 89,Extranjera,Otro Pais,54
74,San Luis,F,90 a 94,Argentina,Argentina,913
74,San Luis,F,90 a 94,Argentina,Otro Pais,4
74,San Luis,F,90 a 94,Extranjera,Otro Pais,29
74,San Luis,F,95 a 99,Argentina,Argentina,233
74,San Luis,F,95 a 99,Argentina,Otro Pais,1
74,San Luis,F,95 a 99,Extranjera,Otro Pais,3
74,San Luis,M,0 a 4,Argentina,Argentina,12892
74,San Luis,M,0 a 4,Argentina,Otro Pais,8
74,San Luis,M,0 a 4,Extranjera,Otro Pais,7
74,San Luis,M,10 a 14,Argentina,Argentina,21381
74,San Luis,M,10 a 14,Argentina,Otro Pais,28
74,San Luis,M,10 a 14,Extranjera,Otro Pais,108
74,San Luis,M,100 y +,Argentina,Argentina,18
74,San Luis,M,15 a 19,Argentina,Argentina,22248
74,San Luis,M,15 a 19,Argentina,Otro Pais,41
74,San Luis,M,15 a 19,Extranjera,Otro Pais,138
74,San Luis,M,20 a 24,Argentina,Argentina,22494
74,San Luis,M,20 a 24,Argentina,Otro Pais,26
74,San Luis,M,20 a 24,Extranjera,Otro Pais,183
74,San Luis,M,25 a 29,Argentina,Argentina,22875
74,San Luis,M,25 a 29,Argentina,Otro Pais,15
74,San Luis,M,25 a 29,Extranjera,Otro Pais,195
74,San Luis,M,30 a 34,Argentina,Argentina,21781
74,San Luis,M,30 a 34,Argentina,Otro Pais,17
74,San Luis,M,30 a 34,Extranjera,Otro Pais,302
74,San Luis,M,35 a 39,Argentina,Argentina,19613
74,San Luis,M,35 a 39,Argentina,Otro Pais,21
74,San Luis,M,35 a 39,Extranjera,Otro Pais,307
74,San Luis,M,40 a 44,Argentina,Argentina,19402
74,San Luis,M,40 a 44,Argentina,Otro Pais,45
74,San Luis,M,40 a 44,Extranjera,Otro Pais,322
74,San Luis,M,45 a 49,Argentina,Argentina,19209
74,San Luis,M,45 a 49,Argentina,Otro Pais,35
74,San Luis,M,45 a 49,Extranjera,Otro Pais,307
74,San Luis,M,5 a 9,Argentina,Argentina,19075
74,San Luis,M,5 a 9,Argentina,Otro Pais,16
74,San Luis,M,5 a 9,Extranjera,Otro Pais,65
74,San Luis,M,50 a 54,Argentina,Argentina,15694
74,San Luis,M,50 a 54,Argentina,Otro Pais,39
74,San Luis,M,50 a 54,Extranjera,Otro Pais,307
74,San Luis,M,55 a 59,Argentina,Argentina,13125
74,San Luis,M,55 a 59,Argentina,Otro Pais,36
74,San Luis,M,55 a 59,Extranjera,Otro Pais,292
74,San Luis,M,60 a 64,Argentina,Argentina,11776
74,San Luis,M,60 a 64,Argentina,Otro Pais,42
74,San Luis,M,60 a 64,Extranjera,Otro Pais,298
74,San Luis,M,65 a 69,Argentina,Argentina,9601
74,San Luis,M,65 a 69,Argentina,Otro Pais,27
74,San Luis,M,65 a 69,Extranjera,Otro Pais,214
74,San Luis,M,70 a 74,Argentina,Argentina,7684
74,San Luis,M,70 a 74,Argentina,Otro Pais,41
74,San Luis,M,70 a 74,Extranjera,Otro Pais,207
74,San Luis,M,75 a 79,Argentina,Argentina,5175
74,San Luis,M,75 a 79,Argentina,Otro Pais,30
74,San Luis,M,75 a 79,Extranjera,Otro Pais,159
74,San Luis,M,80 a 84,Argentina,Argentina,2862
74,San Luis,M,80 a 84,Argentina,Otro Pais,32
74,San Luis,M,80 a 84,Extranjera,Otro Pais,70
74,San Luis,M,85 a 89,Argentina,Argentina,1198
74,San Luis,M,85 a 89,Argentina,Otro Pais,14
74,San Luis,M,85 a 89,Extranjera,Otro Pais,27
74,San Luis,M,90 a 94,Argentina,Argentina,357
74,San Luis,M,90 a 94,Argentina,Otro Pais,6
74,San Luis,M,90 a 94,Extranjera,Otro Pais,15
74,San Luis,M,95 a 99,Argentina,Argentina,99
74,San Luis,M,95 a 99,Extranjera,Otro Pais,3
74,San Luis,X,10 a 14,Argentina,Argentina,1
74,San Luis,X,15 a 19,Argentina,Argentina,4
74,San Luis,X,20 a 24,Argentina,Argentina,3
74,San Luis,X,25 a 29,Argentina,Argentina,2
74,San Luis,X,30 a 34,Argentina,Argentina,3
74,San Luis,X,35 a 39,Argentina,Argentina,2
74,San Luis,X,45 a 49,Argentina,Argentina,2
78,Santa Cruz,F,0 a 4,Argentina,Argentina,8083
78,Santa Cruz,F,0 a 4,Argentina,Otro Pais,10
78,Santa Cruz,F,0 a 4,Extranjera,Otro Pais,11
78,Santa Cruz,F,10 a 14,Argentina,Argentina,14849
78,Santa Cruz,F,10 a 14,Argentina,Otro Pais,21
78,Santa Cruz,F,10 a 14,Extranjera,Otro Pais,182
78,Santa Cruz,F,100 y +,Argentina,Argentina,19
78,Santa Cruz,F,100 y +,Argentina,Otro Pais,3
78,Santa Cruz,F,100 y +,Extranjera,Otro Pais,5
78,Santa Cruz,F,15 a 19,Argentina,Argentina,14142
78,Santa Cruz,F,15 a 19,Argentina,Otro Pais,28
78,Santa Cruz,F,15 a 19,Extranjera,Otro Pais,302
78,Santa Cruz,F,20 a 24,Argentina,Argentina,13430
78,Santa Cruz,F,20 a 24,Argentina,Otro Pais,52
78,Santa Cruz,F,20 a 24,Extranjera,Otro Pais,417
78,Santa Cruz,F,25 a 29,Argentina,Argentina,13946
78,Santa Cruz,F,25 a 29,Argentina,Otro Pais,93
78,Santa Cruz,F,25 a 29,Extranjera,Otro Pais,530
78,Santa Cruz,F,30 a 34,Argentina,Argentina,14845
78,Santa Cruz,F,30 a 34,Argentina,Otro Pais,165
78,Santa Cruz,F,30 a 34,Extranjera,Otro Pais,736
78,Santa Cruz,F,35 a 39,Argentina,Argentina,13745
78,Santa Cruz,F,35 a 39,Argentina,Otro Pais,245
78,Santa Cruz,F,35 a 39,Extranjera,Otro Pais,850
78,Santa Cruz,F,40 a 44,Argentina,Argentina,12514
78,Santa Cruz,F,40 a 44,Argentina,Otro Pais,403
78,Santa Cruz,F,40 a 44,Extranjera,Otro Pais,782
78,Santa Cruz,F,45 a 49,Argentina,Argentina,11375
78,Santa Cruz,F,45 a 49,Argentina,Otro Pais,420
78,Santa Cruz,F,45 a 49,Extranjera,Otro Pais,633
78,Santa Cruz,F,5 a 9,Argentina,Argentina,13463
78,Santa Cruz,F,5 a 9,Argentina,Otro Pais,13
78,Santa Cruz,F,5 a 9,Extranjera,Otro Pais,81
78,Santa Cruz,F,50 a 54,Argentina,Argentina,8618
78,Santa Cruz,F,50 a 54,Argentina,Otro Pais,609
78,Santa Cruz,F,50 a 54,Extranjera,Otro Pais,610
78,Santa Cruz,F,55 a 59,Argentina,Argentina,6616
78,Santa Cruz,F,55 a 59,Argentina,Otro Pais,725
78,Santa Cruz,F,55 a 59,Extranjera,Otro Pais,585
78,Santa Cruz,F,60 a 64,Argentina,Argentina,5606
78,Santa Cruz,F,60 a 64,Argentina,Otro Pais,787
78,Santa Cruz,F,60 a 64,Extranjera,Otro Pais,593
78,Santa Cruz,F,65 a 69,Argentina,Argentina,4242
78,Santa Cruz,F,65 a 69,Argentina,Otro Pais,866
78,Santa Cruz,F,65 a 69,Extranjera,Otro Pais,526
78,Santa Cruz,F,70 a 74,Argentina,Argentina,2959
78,Santa Cruz,F,70 a 74,Argentina,Otro Pais,771
78,Santa Cruz,F,70 a 74,Extranjera,Otro Pais,484
78,Santa Cruz,F,75 a 79,Argentina,Argentina,1679
78,Santa Cruz,F,75 a 79,Argentina,Otro Pais,649
78,Santa Cruz,F,75 a 79,Extranjera,Otro Pais,415
78,Santa Cruz,F,80 a 84,Argentina,Argentina,982
78,Santa Cruz,F,80 a 84,Argentina,Otro Pais,447
78,Santa Cruz,F,80 a 84,Extranjera,Otro Pais,317
78,Santa Cruz,F,85 a 89,Argentina,Argentina,543
78,Santa Cruz,F,85 a 89,Argentina,Otro Pais,250
78,Santa Cruz,F,85 a 89,Extranjera,Otro Pais,205
78,Santa Cruz,F,90 a 94,Argentina,Argentina,213
78,Santa Cruz,F,90 a 94,Argentina,Otro Pais,79
78,Santa Cruz,F,90 a 94,Extranjera,Otro Pais,77
78,Santa Cruz,F,95 a 99,Argentina,Argentina,50
78,Santa Cruz,F,95 a 99,Argentina,Otro Pais,14
78,Santa Cruz,F,95 a 99,Extranjera,Otro Pais,19
78,Santa Cruz,M,0 a 4,Argentina,Argentina,8410
78,Santa Cruz,M,0 a 4,Argentina,Otro Pais,10
78,Santa Cruz,M,0 a 4,Extranjera,Otro Pais,16
78,Santa Cruz,M,10 a 14,Argentina,Argentina,15109
78,Santa Cruz,M,10 a 14,Argentina,Otro Pais,19
78,Santa Cruz,M,10 a 14,Extranjera,Otro Pais,217
78,Santa Cruz,M,100 y +,Argentina,Argentina,6
